Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
133,1993,3,Gujarat,Mehsana,maize,360.0,1000.0,27.0,12.0,17.0,9720.0,4320.0,6120.0,22.0,70.0,6.0,800.0,2.5,20.0
133,1993,3,Gujarat,Mehsana,chickpea,5400.0,444.44,7.99992,4.4444,7.99992,43199.568,23999.76,43199.568,20.0,60.0,6.5,600.0,1.5,16.0
133,1993,3,Gujarat,Mehsana,cotton,85800.0,250.42,6.76134,3.00504,6.76134,580122.972,257832.432,580122.972,28.0,65.0,6.0,700.0,3.0,22.0
133,1994,3,Gujarat,Mehsana,rice,18870.0,2267.62,56.6905,27.21144,49.88764,1069749.735,513479.8728,941379.7668,25.0,80.0,6.5,1200.0,2.0,18.0
133,1994,3,Gujarat,Mehsana,chickpea,7000.0,571.43,10.28574,5.7143,10.28574,72000.18000000001,40000.1,72000.18000000001,20.0,60.0,6.5,600.0,1.5,16.0
133,1995,3,Gujarat,Mehsana,rice,17270.0,1852.39,46.30975000000001,22.228680000000004,40.75258,799769.3825000002,383889.3036000001,703797.0566,25.0,80.0,6.5,1200.0,2.0,18.0
133,1995,3,Gujarat,Mehsana,maize,510.0,1198.02,32.346540000000005,14.37624,20.36634,16496.7354,7331.8824,10386.8334,22.0,70.0,6.0,800.0,2.5,20.0
133,1995,3,Gujarat,Mehsana,chickpea,5100.0,490.2,8.823599999999999,4.901999999999999,8.823599999999999,45000.35999999999,25000.2,45000.35999999999,20.0,60.0,6.5,600.0,1.5,16.0
133,1995,3,Gujarat,Mehsana,cotton,110840.0,295.8,7.9866,3.5496,7.9866,885234.7440000001,393437.664,885234.7440000001,28.0,65.0,6.0,700.0,3.0,22.0
133,1996,3,Gujarat,Mehsana,rice,14840.0,1236.22,30.905500000000004,14.83464,27.19684,458637.62000000005,220146.0576,403601.1056,25.0,80.0,6.5,1200.0,2.0,18.0
133,1996,3,Gujarat,Mehsana,maize,120.0,1666.67,45.00009,20.00004,28.33339,5400.0108,2400.0048,3400.0068,22.0,70.0,6.0,800.0,2.5,20.0
133,1996,3,Gujarat,Mehsana,chickpea,400.0,500.0,9.0,5.0,9.0,3600.0,2000.0,3600.0,20.0,60.0,6.5,600.0,1.5,16.0
133,1996,3,Gujarat,Mehsana,cotton,112830.0,271.7,7.3359,3.2604,7.3359,827709.597,367870.932,827709.597,28.0,65.0,6.0,700.0,3.0,22.0
133,1997,3,Gujarat,Mehsana,rice,19540.0,2063.29,51.58225,24.75948,45.39238,1007917.165,483800.2392,886967.1051999999,25.0,80.0,6.5,1200.0,2.0,18.0
133,1997,3,Gujarat,Mehsana,maize,440.0,1773.24,47.87748,21.27888,30.14508,21066.0912,9362.7072,13263.8352,22.0,70.0,6.0,800.0,2.5,20.0
133,1997,3,Gujarat,Mehsana,chickpea,3300.0,545.45,9.8181,5.4545,9.8181,32399.73,17999.85,32399.73,20.0,60.0,6.5,600.0,1.5,16.0
133,1997,3,Gujarat,Mehsana,cotton,106430.0,366.4,9.8928,4.3968,9.8928,1052890.704,467951.424,1052890.704,28.0,65.0,6.0,700.0,3.0,22.0
133,1998,3,Gujarat,Mehsana,rice,17160.0,2206.91,55.17274999999999,26.48292,48.55201999999999,946764.39,454446.9072,833152.6631999998,25.0,80.0,6.5,1200.0,2.0,18.0
133,1998,3,Gujarat,Mehsana,maize,480.0,1585.06,42.79662,19.02072,26.94602,20542.3776,9129.9456,12934.0896,22.0,70.0,6.0,800.0,2.5,20.0
133,1998,3,Gujarat,Mehsana,chickpea,1640.0,487.51,8.77518,4.8751,8.77518,14391.2952,7995.164,14391.2952,20.0,60.0,6.5,600.0,1.5,16.0
133,1998,3,Gujarat,Mehsana,cotton,104510.0,307.61,8.30547,3.69132,8.30547,868004.6697,385779.8532,868004.6697,28.0,65.0,6.0,700.0,3.0,22.0
133,1999,3,Gujarat,Mehsana,rice,17370.0,1816.83,45.42075,21.80196,39.97026,788958.4275,378700.0452,694283.4162,25.0,80.0,6.5,1200.0,2.0,18.0
133,1999,3,Gujarat,Mehsana,maize,400.0,1250.0,33.75,15.0,21.25,13500.0,6000.0,8500.0,22.0,70.0,6.0,800.0,2.5,20.0
133,1999,3,Gujarat,Mehsana,chickpea,700.0,142.86,2.57148,1.4286,2.57148,1800.036,1000.02,1800.036,20.0,60.0,6.5,600.0,1.5,16.0
133,1999,3,Gujarat,Mehsana,cotton,100730.0,205.2,5.5404,2.4624,5.5404,558084.492,248037.552,558084.492,28.0,65.0,6.0,700.0,3.0,22.0
133,2000,3,Gujarat,Mehsana,rice,16730.0,1386.77,34.66925,16.64124,30.508940000000003,580016.5525,278407.9452,510414.56620000006,25.0,80.0,6.5,1200.0,2.0,18.0
133,2000,3,Gujarat,Mehsana,maize,1370.0,746.71,20.16117,8.960519999999999,12.69407,27620.8029,12275.9124,17390.8759,22.0,70.0,6.0,800.0,2.5,20.0
133,2000,3,Gujarat,Mehsana,chickpea,500.0,400.0,7.2,4.0,7.2,3600.0,2000.0,3600.0,20.0,60.0,6.5,600.0,1.5,16.0
133,2000,3,Gujarat,Mehsana,cotton,116750.0,166.56,4.497120000000001,1.99872,4.497120000000001,525038.7600000001,233350.56,525038.7600000001,28.0,65.0,6.0,700.0,3.0,22.0
133,2001,3,Gujarat,Mehsana,rice,14580.0,2070.57,51.76425,24.84684,45.55254,754722.765,362266.9272,664156.0332000001,25.0,80.0,6.5,1200.0,2.0,18.0
133,2001,3,Gujarat,Mehsana,maize,1060.0,1884.07,50.86989,22.60884,32.02919,53922.0834,23965.3704,33950.9414,22.0,70.0,6.0,800.0,2.5,20.0
133,2001,3,Gujarat,Mehsana,chickpea,500.0,600.0,10.8,6.0,10.8,5399.999999999999,3000.0,5399.999999999999,20.0,60.0,6.5,600.0,1.5,16.0
133,2001,3,Gujarat,Mehsana,cotton,127340.0,194.7,5.2569,2.3364,5.2569,669413.646,297517.176,669413.646,28.0,65.0,6.0,700.0,3.0,22.0
133,2002,3,Gujarat,Mehsana,rice,14990.0,1644.94,41.1235,19.73928,36.188680000000005,616441.265,295891.80720000004,542468.3132000001,25.0,80.0,6.5,1200.0,2.0,18.0
133,2002,3,Gujarat,Mehsana,maize,1200.0,1643.93,44.38611,19.72716,27.946810000000003,53263.332,23672.592,33536.172000000006,22.0,70.0,6.0,800.0,2.5,20.0
133,2002,3,Gujarat,Mehsana,chickpea,380.0,630.89,11.35602,6.3089,11.35602,4315.2876,2397.382,4315.2876,20.0,60.0,6.5,600.0,1.5,16.0
133,2002,3,Gujarat,Mehsana,cotton,119010.0,223.2,6.0264,2.6784,6.0264,717201.864,318756.384,717201.864,28.0,65.0,6.0,700.0,3.0,22.0
133,2003,3,Gujarat,Mehsana,rice,12570.0,1919.66,47.9915,23.03592,42.23252,603253.155,289561.5144,530862.7764,25.0,80.0,6.5,1200.0,2.0,18.0
133,2003,3,Gujarat,Mehsana,maize,690.0,1735.08,46.84716,20.82096,29.49636,32324.5404,14366.4624,20352.4884,22.0,70.0,6.0,800.0,2.5,20.0
133,2003,3,Gujarat,Mehsana,chickpea,6580.0,781.07,14.05926,7.810700000000001,14.05926,92509.9308,51394.406,92509.9308,20.0,60.0,6.5,600.0,1.5,16.0
133,2003,3,Gujarat,Mehsana,cotton,121080.0,250.71,6.76917,3.00852,6.76917,819611.1036,364271.6016,819611.1036,28.0,65.0,6.0,700.0,3.0,22.0
133,2004,3,Gujarat,Mehsana,rice,9910.0,2303.37,57.58424999999999,27.64044,50.67414,570659.9174999999,273916.7604,502180.7273999999,25.0,80.0,6.5,1200.0,2.0,18.0
133,2004,3,Gujarat,Mehsana,maize,100.0,1000.0,27.0,12.0,17.0,2700.0,1200.0,1700.0,22.0,70.0,6.0,800.0,2.5,20.0
133,2004,3,Gujarat,Mehsana,chickpea,780.0,563.94,10.150920000000005,5.639400000000001,10.150920000000005,7917.717600000002,4398.732000000001,7917.717600000002,20.0,60.0,6.5,600.0,1.5,16.0
133,2004,3,Gujarat,Mehsana,cotton,161210.0,285.06,7.696619999999999,3.42072,7.696619999999999,1240772.1102,551454.2712,1240772.1102,28.0,65.0,6.0,700.0,3.0,22.0
133,2005,3,Gujarat,Mehsana,rice,10220.0,2457.3,61.432500000000005,29.4876,54.0606,627840.15,301363.272,552499.332,25.0,80.0,6.5,1200.0,2.0,18.0
133,2005,3,Gujarat,Mehsana,maize,1000.0,1500.0,40.5,18.0,25.5,40500.0,18000.0,25500.0,22.0,70.0,6.0,800.0,2.5,20.0
133,2005,3,Gujarat,Mehsana,chickpea,3240.0,1061.71,19.11078,10.6171,19.11078,61918.92719999999,34399.403999999995,61918.92719999999,20.0,60.0,6.5,600.0,1.5,16.0
133,2005,3,Gujarat,Mehsana,cotton,136120.0,356.98,9.63846,4.28376,9.63846,1311987.1752,583105.4112,1311987.1752,28.0,65.0,6.0,700.0,3.0,22.0
133,2006,3,Gujarat,Mehsana,rice,13960.0,2200.24,55.006,26.40288,48.40528,767883.76,368584.2048,675737.7088,25.0,80.0,6.5,1200.0,2.0,18.0
133,2006,3,Gujarat,Mehsana,maize,510.0,437.25,11.805750000000002,5.247,7.43325,6020.932500000001,2675.97,3790.9575,22.0,70.0,6.0,800.0,2.5,20.0
133,2006,3,Gujarat,Mehsana,chickpea,16740.0,552.0,9.936,5.5200000000000005,9.936,166328.63999999998,92404.8,166328.63999999998,20.0,60.0,6.5,600.0,1.5,16.0
133,2006,3,Gujarat,Mehsana,cotton,138210.0,328.41,8.867070000000002,3.94092,8.867070000000002,1225517.7447000002,544674.5532000001,1225517.7447000002,28.0,65.0,6.0,700.0,3.0,22.0
133,2007,3,Gujarat,Mehsana,rice,14780.0,2435.51,60.88775,29.22612,53.58122000000001,899920.9450000001,431962.0536,791930.4316000001,25.0,80.0,6.5,1200.0,2.0,18.0
133,2007,3,Gujarat,Mehsana,maize,260.0,1155.3,31.1931,13.8636,19.6401,8110.206,3604.536,5106.426,22.0,70.0,6.0,800.0,2.5,20.0
133,2007,3,Gujarat,Mehsana,chickpea,20580.0,761.93,13.71474,7.6193,13.71474,282249.3492,156805.194,282249.3492,20.0,60.0,6.5,600.0,1.5,16.0
133,2007,3,Gujarat,Mehsana,cotton,122860.0,377.52,10.19304,4.530239999999999,10.19304,1252316.8944,556585.2863999999,1252316.8944,28.0,65.0,6.0,700.0,3.0,22.0
133,2008,3,Gujarat,Mehsana,rice,11150.0,2074.72,51.868,24.89664,45.64383999999999,578328.2,277597.536,508928.8159999999,25.0,80.0,6.5,1200.0,2.0,18.0
133,2008,3,Gujarat,Mehsana,maize,1350.0,1462.85,39.49695,17.5542,24.86845,53320.8825,23698.17,33572.4075,22.0,70.0,6.0,800.0,2.5,20.0
133,2008,3,Gujarat,Mehsana,chickpea,6080.0,654.72,11.784960000000002,6.547200000000001,11.784960000000002,71652.5568,39806.97600000001,71652.5568,20.0,60.0,6.5,600.0,1.5,16.0
133,2008,3,Gujarat,Mehsana,cotton,126460.0,465.71,12.57417,5.588519999999999,12.57417,1590129.5381999998,706724.2391999998,1590129.5381999998,28.0,65.0,6.0,700.0,3.0,22.0
133,2009,3,Gujarat,Mehsana,rice,10550.0,2351.79,58.79474999999999,28.22148,51.73938,620284.6124999999,297736.614,545850.4589999999,25.0,80.0,6.5,1200.0,2.0,18.0
133,2009,3,Gujarat,Mehsana,maize,760.0,1000.0,27.0,12.0,17.0,20520.0,9120.0,12920.0,22.0,70.0,6.0,800.0,2.5,20.0
133,2009,3,Gujarat,Mehsana,chickpea,2200.0,590.91,10.63638,5.9091,10.63638,23400.036,13000.02,23400.036,20.0,60.0,6.5,600.0,1.5,16.0
133,2009,3,Gujarat,Mehsana,cotton,136840.0,480.7,12.9789,5.7684,12.9789,1776032.6760000002,789347.8559999999,1776032.6760000002,28.0,65.0,6.0,700.0,3.0,22.0
133,2010,3,Gujarat,Mehsana,rice,14760.0,2203.86,55.096500000000006,26.44632,48.48492,813224.3400000001,390347.6832,715637.4192,25.0,80.0,6.5,1200.0,2.0,18.0
133,2010,3,Gujarat,Mehsana,maize,4730.0,1919.2,51.8184,23.0304,32.626400000000004,245101.032,108933.792,154322.87200000003,22.0,70.0,6.0,800.0,2.5,20.0
133,2010,3,Gujarat,Mehsana,chickpea,12540.0,720.92,12.97656,7.2092,12.97656,162726.0624,90403.368,162726.0624,20.0,60.0,6.5,600.0,1.5,16.0
133,2010,3,Gujarat,Mehsana,cotton,138160.0,518.2,13.9914,6.2184,13.9914,1933051.824,859134.144,1933051.824,28.0,65.0,6.0,700.0,3.0,22.0
133,2011,3,Gujarat,Mehsana,rice,9010.0,1991.67,49.79175,23.90004,43.81674,448623.6675,215339.3604,394788.8274,25.0,80.0,6.5,1200.0,2.0,18.0
133,2011,3,Gujarat,Mehsana,maize,700.0,1200.0,32.4,14.4,20.4,22680.0,10079.999999999998,14279.999999999998,22.0,70.0,6.0,800.0,2.5,20.0
133,2011,3,Gujarat,Mehsana,chickpea,19000.0,652.63,11.74734,6.526300000000001,11.74734,223199.46,123999.7,223199.46,20.0,60.0,6.5,600.0,1.5,16.0
133,2011,3,Gujarat,Mehsana,cotton,151470.0,612.24,16.53048,7.34688,16.53048,2503871.8056,1112831.9136,2503871.8056,28.0,65.0,6.0,700.0,3.0,22.0
133,2012,3,Gujarat,Mehsana,rice,2830.0,2300.18,57.50449999999999,27.60216,50.60396,162737.735,78114.11279999999,143209.2068,25.0,80.0,6.5,1200.0,2.0,18.0
133,2012,3,Gujarat,Mehsana,maize,520.0,1539.2,41.558400000000006,18.4704,26.166400000000003,21610.368,9604.608,13606.528000000002,22.0,70.0,6.0,800.0,2.5,20.0
133,2012,3,Gujarat,Mehsana,chickpea,10300.0,533.98,9.61164,5.3398,9.61164,98999.892,54999.94,98999.892,20.0,60.0,6.5,600.0,1.5,16.0
133,2012,3,Gujarat,Mehsana,cotton,127870.0,608.29,16.42383,7.29948,16.42383,2100115.1421,933384.5076,2100115.1421,28.0,65.0,6.0,700.0,3.0,22.0
133,2013,3,Gujarat,Mehsana,rice,9060.0,2164.91,54.12275,25.97892,47.62802,490352.115,235369.0152,431509.8612,25.0,80.0,6.5,1200.0,2.0,18.0
133,2013,3,Gujarat,Mehsana,maize,460.0,1280.89,34.584030000000006,15.37068,21.77513,15908.653800000002,7070.5128,10016.5598,22.0,70.0,6.0,800.0,2.5,20.0
133,2013,3,Gujarat,Mehsana,chickpea,23240.0,811.96,14.61528,8.1196,14.61528,339659.1072,188699.504,339659.1072,20.0,60.0,6.5,600.0,1.5,16.0
133,2013,3,Gujarat,Mehsana,cotton,126610.0,587.51,15.86277,7.05012,15.86277,2008385.3097,892615.6932,2008385.3097,28.0,65.0,6.0,700.0,3.0,22.0
133,2014,3,Gujarat,Mehsana,rice,10290.0,2525.58,63.13949999999999,30.30696,55.56276,649705.455,311858.6184,571740.8004,25.0,80.0,6.5,1200.0,2.0,18.0
133,2014,3,Gujarat,Mehsana,maize,360.0,1258.45,33.97815,15.101400000000002,21.39365,12232.134,5436.504000000001,7701.714,22.0,70.0,6.0,800.0,2.5,20.0
133,2014,3,Gujarat,Mehsana,chickpea,6170.0,662.88,11.93184,6.6288,11.93184,73619.45280000001,40899.696,73619.45280000001,20.0,60.0,6.5,600.0,1.5,16.0
133,2014,3,Gujarat,Mehsana,cotton,129280.0,638.46,17.23842,7.66152,17.23842,2228582.9376000003,990481.3056,2228582.9376000003,28.0,65.0,6.0,700.0,3.0,22.0
133,2015,3,Gujarat,Mehsana,rice,11580.0,2271.73,56.79324999999999,27.26076,49.97806,657665.835,315679.6008,578745.9348,25.0,80.0,6.5,1200.0,2.0,18.0
133,2015,3,Gujarat,Mehsana,maize,220.0,1351.78,36.49806,16.22136,22.98026,8029.573200000001,3568.6992,5055.657200000001,22.0,70.0,6.0,800.0,2.5,20.0
133,2015,3,Gujarat,Mehsana,chickpea,7290.0,711.93,12.81474,7.119299999999999,12.81474,93419.4546,51899.69699999999,93419.4546,20.0,60.0,6.5,600.0,1.5,16.0
133,2015,3,Gujarat,Mehsana,cotton,86780.0,640.85,17.30295,7.690200000000001,17.30295,1501550.001,667355.5560000001,1501550.001,28.0,65.0,6.0,700.0,3.0,22.0
133,2016,3,Gujarat,Mehsana,rice,8490.0,1879.08,46.977,22.54896,41.33976,398834.73,191440.6704,350974.5624,25.0,80.0,6.5,1200.0,2.0,18.0
133,2016,3,Gujarat,Mehsana,maize,250.0,1680.0,45.36,20.16,28.56,11340.0,5040.0,7140.0,22.0,70.0,6.0,800.0,2.5,20.0
133,2016,3,Gujarat,Mehsana,chickpea,13230.0,840.22,15.123960000000002,8.4022,15.123960000000002,200089.99080000003,111161.106,200089.99080000003,20.0,60.0,6.5,600.0,1.5,16.0
133,2016,3,Gujarat,Mehsana,cotton,80710.0,676.67,18.27009,8.12004,18.27009,1474578.9639,655368.4284,1474578.9639,28.0,65.0,6.0,700.0,3.0,22.0
133,2017,3,Gujarat,Mehsana,rice,12080.0,2030.04,50.751000000000005,24.360480000000003,44.66088,613072.0800000001,294274.5984,539503.4304,25.0,80.0,6.5,1200.0,2.0,18.0
133,2017,3,Gujarat,Mehsana,maize,520.0,1676.61,45.26847,20.11932,28.50237,23539.6044,10462.0464,14821.2324,22.0,70.0,6.0,800.0,2.5,20.0
133,2017,3,Gujarat,Mehsana,chickpea,24950.0,707.16,12.72888,7.0716,12.72888,317585.556,176436.42,317585.556,20.0,60.0,6.5,600.0,1.5,16.0
133,2017,3,Gujarat,Mehsana,cotton,91730.0,701.35,18.93645,8.4162,18.93645,1737040.5585,772018.026,1737040.5585,28.0,65.0,6.0,700.0,3.0,22.0
134,1966,3,Gujarat,Panchmahal,rice,108000.0,120.37,3.00925,1.4444400000000002,2.64814,324999.0,155999.52000000002,285999.12,25.0,80.0,6.5,1200.0,2.0,18.0
134,1966,3,Gujarat,Panchmahal,maize,144000.0,618.06,16.68762,7.41672,10.50702,2403017.28,1068007.68,1513010.88,22.0,70.0,6.0,800.0,2.5,20.0
134,1966,3,Gujarat,Panchmahal,chickpea,12000.0,291.67,5.25006,2.9167000000000005,5.25006,63000.72,35000.40000000001,63000.72,20.0,60.0,6.5,600.0,1.5,16.0
134,1966,3,Gujarat,Panchmahal,cotton,27000.0,111.11,2.99997,1.33332,2.99997,80999.18999999999,35999.64,80999.18999999999,28.0,65.0,6.0,700.0,3.0,22.0
134,1967,3,Gujarat,Panchmahal,rice,102000.0,637.25,15.93125,7.647,14.0195,1624987.5,779994.0,1429989.0,25.0,80.0,6.5,1200.0,2.0,18.0
134,1967,3,Gujarat,Panchmahal,maize,147000.0,1265.31,34.16337,15.18372,21.51027,5022015.39,2232006.84,3162009.69,22.0,70.0,6.0,800.0,2.5,20.0
134,1967,3,Gujarat,Panchmahal,chickpea,15000.0,553.33,9.95994,5.5333,9.95994,149399.1,82999.5,149399.1,20.0,60.0,6.5,600.0,1.5,16.0
134,1967,3,Gujarat,Panchmahal,cotton,29000.0,137.93,3.72411,1.65516,3.72411,107999.19,47999.64,107999.19,28.0,65.0,6.0,700.0,3.0,22.0
134,1968,3,Gujarat,Panchmahal,rice,102500.0,195.12,4.878,2.3414400000000004,4.2926400000000005,499995.0,239997.60000000003,439995.6,25.0,80.0,6.5,1200.0,2.0,18.0
134,1968,3,Gujarat,Panchmahal,maize,142400.0,498.6,13.4622,5.9832,8.4762,1917017.2800000005,852007.68,1207010.88,22.0,70.0,6.0,800.0,2.5,20.0
134,1968,3,Gujarat,Panchmahal,chickpea,22500.0,444.44,7.99992,4.4444,7.99992,179998.2,99999.0,179998.2,20.0,60.0,6.5,600.0,1.5,16.0
134,1968,3,Gujarat,Panchmahal,cotton,29100.0,171.82,4.63914,2.06184,4.63914,134998.97400000002,59999.544,134998.97400000002,28.0,65.0,6.0,700.0,3.0,22.0
134,1969,3,Gujarat,Panchmahal,rice,95200.0,822.48,20.562,9.86976,18.09456,1957502.4,939601.152,1722602.1120000002,25.0,80.0,6.5,1200.0,2.0,18.0
134,1969,3,Gujarat,Panchmahal,maize,142100.0,1058.41,28.577070000000003,12.70092,17.99297,4060801.647,1804800.732,2556801.037,22.0,70.0,6.0,800.0,2.5,20.0
134,1969,3,Gujarat,Panchmahal,chickpea,38500.0,477.92,8.60256,4.7792,8.60256,331198.56,183999.2,331198.56,20.0,60.0,6.5,600.0,1.5,16.0
134,1969,3,Gujarat,Panchmahal,cotton,31200.0,198.72,5.36544,2.38464,5.36544,167401.728,74400.768,167401.728,28.0,65.0,6.0,700.0,3.0,22.0
134,1970,3,Gujarat,Panchmahal,rice,102300.0,920.82,23.0205,11.04984,20.25804,2354997.1500000004,1130398.6320000002,2072397.492,25.0,80.0,6.5,1200.0,2.0,18.0
134,1970,3,Gujarat,Panchmahal,maize,143500.0,1660.63,44.83701,19.92756,28.23071,6434110.935,2859604.86,4051106.885,22.0,70.0,6.0,800.0,2.5,20.0
134,1970,3,Gujarat,Panchmahal,chickpea,39200.0,688.78,12.398039999999998,6.8878,12.398039999999998,486003.168,270001.75999999995,486003.168,20.0,60.0,6.5,600.0,1.5,16.0
134,1970,3,Gujarat,Panchmahal,cotton,36900.0,238.48,6.43896,2.86176,6.43896,237597.624,105598.944,237597.624,28.0,65.0,6.0,700.0,3.0,22.0
134,1971,3,Gujarat,Panchmahal,rice,107700.0,890.44,22.261,10.68528,19.58968,2397509.7,1150804.656,2109808.5360000003,25.0,80.0,6.5,1200.0,2.0,18.0
134,1971,3,Gujarat,Panchmahal,maize,144400.0,1638.5,44.2395,19.662,27.8545,6388183.8,2839192.8,4022189.8,22.0,70.0,6.0,800.0,2.5,20.0
134,1971,3,Gujarat,Panchmahal,chickpea,36200.0,535.91,9.64638,5.3591,9.64638,349198.956,193999.42,349198.956,20.0,60.0,6.5,600.0,1.5,16.0
134,1971,3,Gujarat,Panchmahal,cotton,44000.0,311.36,8.40672,3.73632,8.40672,369895.68,164398.08000000002,369895.68,28.0,65.0,6.0,700.0,3.0,22.0
134,1972,3,Gujarat,Panchmahal,rice,107300.0,248.84,6.221,2.9860800000000003,5.47448,667513.3,320406.384,587411.704,25.0,80.0,6.5,1200.0,2.0,18.0
134,1972,3,Gujarat,Panchmahal,maize,145100.0,946.24,25.54848,11.35488,16.08608,3707084.448,1647593.088,2334090.208,22.0,70.0,6.0,800.0,2.5,20.0
134,1972,3,Gujarat,Panchmahal,chickpea,18400.0,967.39,17.41302,9.6739,17.41302,320399.568,177999.76,320399.568,20.0,60.0,6.5,600.0,1.5,16.0
134,1972,3,Gujarat,Panchmahal,cotton,51100.0,166.34,4.491180000000001,1.99608,4.491180000000001,229499.29800000004,101999.688,229499.29800000004,28.0,65.0,6.0,700.0,3.0,22.0
134,1973,3,Gujarat,Panchmahal,rice,94000.0,902.13,22.55325,10.82556,19.84686,2120005.5,1017602.64,1865604.84,25.0,80.0,6.5,1200.0,2.0,18.0
134,1973,3,Gujarat,Panchmahal,maize,154300.0,763.45,20.61315,9.1614,12.978650000000002,3180609.045,1413604.02,2002605.6950000003,22.0,70.0,6.0,800.0,2.5,20.0
134,1973,3,Gujarat,Panchmahal,chickpea,37500.0,909.33,16.36794,9.0933,16.36794,613797.75,340998.75000000006,613797.75,20.0,60.0,6.5,600.0,1.5,16.0
134,1973,3,Gujarat,Panchmahal,cotton,48400.0,212.81,5.74587,2.55372,5.74587,278100.108,123600.048,278100.108,28.0,65.0,6.0,700.0,3.0,22.0
134,1974,3,Gujarat,Panchmahal,rice,87100.0,19.52,0.488,0.23424,0.42944,42504.8,20402.304,37404.224,25.0,80.0,6.5,1200.0,2.0,18.0
134,1974,3,Gujarat,Panchmahal,maize,156900.0,608.03,16.416809999999998,7.29636,10.33651,2575797.489,1144798.884,1621798.4189999998,22.0,70.0,6.0,800.0,2.5,20.0
134,1974,3,Gujarat,Panchmahal,chickpea,23500.0,434.04,7.81272,4.340400000000001,7.81272,183598.92,101999.40000000002,183598.92,20.0,60.0,6.5,600.0,1.5,16.0
134,1974,3,Gujarat,Panchmahal,cotton,51300.0,122.81,3.31587,1.47372,3.31587,170104.131,75601.83600000001,170104.131,28.0,65.0,6.0,700.0,3.0,22.0
134,1975,3,Gujarat,Panchmahal,rice,87700.0,1015.96,25.399,12.19152,22.35112,2227492.3000000003,1069196.304,1960193.224,25.0,80.0,6.5,1200.0,2.0,18.0
134,1975,3,Gujarat,Panchmahal,maize,161400.0,1752.79,47.32533,21.03348,29.79743,7638308.262,3394803.6720000003,4809305.2020000005,22.0,70.0,6.0,800.0,2.5,20.0
134,1975,3,Gujarat,Panchmahal,chickpea,31800.0,761.01,13.69818,7.610099999999999,13.69818,435602.124,242001.18,435602.124,20.0,60.0,6.5,600.0,1.5,16.0
134,1975,3,Gujarat,Panchmahal,cotton,51700.0,197.29,5.32683,2.36748,5.32683,275397.11100000003,122398.716,275397.11100000003,28.0,65.0,6.0,700.0,3.0,22.0
134,1976,3,Gujarat,Panchmahal,rice,88700.0,1251.41,31.285250000000005,15.016920000000002,27.53102,2775001.6750000003,1332000.8040000002,2442001.474,25.0,80.0,6.5,1200.0,2.0,18.0
134,1976,3,Gujarat,Panchmahal,maize,159800.0,872.34,23.55318,10.46808,14.82978,3763798.164,1672799.184,2369798.844,22.0,70.0,6.0,800.0,2.5,20.0
134,1976,3,Gujarat,Panchmahal,chickpea,32800.0,740.85,13.3353,7.4085,13.3353,437397.84,242998.8,437397.84,20.0,60.0,6.5,600.0,1.5,16.0
134,1976,3,Gujarat,Panchmahal,cotton,47400.0,238.4,6.4368,2.8608,6.4368,305104.32,135601.92,305104.32,28.0,65.0,6.0,700.0,3.0,22.0
134,1977,3,Gujarat,Panchmahal,rice,98300.0,982.71,24.567750000000004,11.79252,21.61962,2415009.825,1159204.7160000002,2125208.646,25.0,80.0,6.5,1200.0,2.0,18.0
134,1977,3,Gujarat,Panchmahal,maize,155700.0,405.27,10.94229,4.863239999999999,6.889589999999999,1703714.553,757206.4679999999,1072709.163,22.0,70.0,6.0,800.0,2.5,20.0
134,1977,3,Gujarat,Panchmahal,chickpea,30900.0,802.59,14.44662,8.0259,14.44662,446400.558,248000.31,446400.558,20.0,60.0,6.5,600.0,1.5,16.0
134,1977,3,Gujarat,Panchmahal,cotton,48000.0,147.92,3.99384,1.77504,3.99384,191704.32,85201.92,191704.32,28.0,65.0,6.0,700.0,3.0,22.0
134,1978,3,Gujarat,Panchmahal,rice,94100.0,778.96,19.474,9.34752,17.13712,1832503.4,879601.632,1612602.992,25.0,80.0,6.5,1200.0,2.0,18.0
134,1978,3,Gujarat,Panchmahal,maize,154500.0,643.37,17.37099,7.72044,10.93729,2683817.955,1192807.98,1689811.3050000002,22.0,70.0,6.0,800.0,2.5,20.0
134,1978,3,Gujarat,Panchmahal,chickpea,30000.0,1200.0,21.6,12.0,21.6,647999.9999999999,360000.0,647999.9999999999,20.0,60.0,6.5,600.0,1.5,16.0
134,1978,3,Gujarat,Panchmahal,cotton,42900.0,226.11,6.10497,2.71332,6.10497,261903.213,116401.428,261903.213,28.0,65.0,6.0,700.0,3.0,22.0
134,1979,3,Gujarat,Panchmahal,rice,90300.0,241.42,6.0355,2.89704,5.31124,545005.65,261602.712,479604.972,25.0,80.0,6.5,1200.0,2.0,18.0
134,1979,3,Gujarat,Panchmahal,maize,153000.0,383.66,10.35882,4.6039200000000005,6.52222,1584899.46,704399.7600000001,997899.66,22.0,70.0,6.0,800.0,2.5,20.0
